Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Engagement,Performance,Cluster
30,1,Travel_Frequently,600,Human Resources,8,Bachelor,Human Resources,1,Female,66,1,Entry Level,Human Resources,0,Divorced,2180,9732,6,No,11,0,High,1,6,0,2,4,2,1,2,4,11,1
31,0,Travel_Rarely,1003,Sales,5,Bachelor,Technical Degree,3,Male,51,0,Junior Level,Sales Executive,2,Married,8346,20943,1,No,19,0,High,1,6,3,1,5,2,0,2,6,22,2
27,0,Travel_Rarely,1054,Research & Development,8,Bachelor,Medical,1,Female,67,0,Entry Level,Research Scientist,0,Single,3445,6152,1,No,11,0,High,0,6,5,2,6,2,1,4,3,16,1
29,1,Travel_Rarely,428,Sales,9,Bachelor,Marketing,0,Female,52,3,Entry Level,Sales Representative,1,Single,2760,14630,1,No,13,0,High,0,2,3,1,2,2,2,2,5,16,2
29,0,Travel_Frequently,461,Research & Development,1,Bachelor,Life Sciences,2,Male,70,2,Junior Level,Healthcare Representative,2,Single,6294,23060,8,Yes,12,0,Very High,0,10,5,3,3,2,0,2,9,17,2
30,0,Travel_Rarely,979,Sales,15,College,Marketing,1,Male,94,1,Mid Level,Sales Executive,3,Divorced,7140,3088,2,No,11,0,Low,1,12,2,1,7,7,1,7,6,13,1
34,0,Travel_Rarely,181,Research & Development,2,Master,Medical,2,Male,97,2,Entry Level,Research Scientist,0,Married,2932,5586,0,Yes,14,0,Low,3,6,3,1,5,0,1,2,5,17,1
33,0,Non-Travel,1283,Sales,2,Bachelor,Marketing,2,Female,62,0,Junior Level,Sales Executive,1,Single,5147,10697,8,No,15,0,Very High,0,13,2,2,11,7,1,7,5,17,1
49,0,Travel_Rarely,1313,Sales,11,Master,Marketing,2,Female,80,0,Junior Level,Sales Executive,0,Single,4507,8191,3,No,12,0,High,0,8,1,3,5,1,0,4,5,13,1
33,1,Travel_Rarely,211,Sales,16,Bachelor,Life Sciences,3,Female,74,0,Mid Level,Sales Executive,3,Single,8564,10092,2,Yes,20,1,High,0,11,2,2,0,0,0,0,8,23,1
38,0,Travel_Frequently,594,Research & Development,2,College,Medical,1,Female,75,1,Entry Level,Laboratory Technician,1,Married,2468,15963,4,No,14,0,Medium,1,9,4,2,6,1,0,5,5,18,2
31,1,Travel_Rarely,1079,Sales,16,Master,Marketing,3,Male,70,0,Mid Level,Sales Executive,2,Married,8161,19002,2,No,13,0,Low,3,10,2,1,1,0,0,0,6,15,2
29,0,Travel_Rarely,590,Research & Development,4,Bachelor,Technical Degree,2,Female,91,1,Entry Level,Research Scientist,3,Divorced,2109,10007,1,No,13,0,High,1,1,2,1,1,0,0,0,7,15,1
30,0,Travel_Rarely,305,Research & Development,16,Bachelor,Life Sciences,1,Male,58,2,Junior Level,Healthcare Representative,2,Married,5294,9128,3,No,16,0,High,1,10,3,1,7,0,1,7,6,19,1
32,0,Non-Travel,953,Research & Development,5,Master,Technical Degree,0,Male,65,0,Entry Level,Research Scientist,1,Single,2718,17674,2,No,14,0,Medium,0,12,3,1,7,7,0,7,2,17,2
38,0,Travel_Rarely,833,Research & Development,18,Bachelor,Medical,0,Male,60,3,Junior Level,Healthcare Representative,0,Married,5811,24539,3,Yes,16,0,High,1,15,2,1,1,0,1,0,4,18,2
43,1,Travel_Frequently,807,Research & Development,17,Bachelor,Technical Degree,1,Male,38,1,Entry Level,Research Scientist,2,Married,2437,15587,9,Yes,16,0,Very High,1,6,4,1,1,0,0,0,5,20,2
42,0,Travel_Rarely,855,Research & Development,12,Bachelor,Medical,0,Male,57,0,Entry Level,Laboratory Technician,1,Divorced,2766,8952,8,No,22,1,Medium,3,7,6,2,5,3,0,4,3,29,1
55,0,Travel_Rarely,478,Research & Development,2,Bachelor,Medical,1,Male,60,1,Executive Level,Research Director,3,Married,19038,19805,8,No,12,0,Medium,3,34,2,1,1,0,0,0,6,14,0
33,0,Non-Travel,775,Research & Development,4,Bachelor,Technical Degree,2,Male,90,0,Junior Level,Research Scientist,1,Divorced,3055,6194,5,No,15,0,Very High,2,11,2,2,9,8,1,7,5,17,1
41,0,Travel_Rarely,548,Research & Development,9,Master,Life Sciences,1,Male,94,0,Entry Level,Laboratory Technician,3,Divorced,2289,20520,1,No,20,1,Medium,2,5,2,1,5,3,0,4,5,23,2
34,0,Non-Travel,1375,Sales,10,Bachelor,Life Sciences,2,Male,87,0,Junior Level,Sales Executive,2,Divorced,4001,12313,1,Yes,14,0,High,1,15,3,1,15,14,0,7,5,17,1
53,0,Non-Travel,661,Research & Development,1,Master,Medical,3,Female,60,1,Senior Level,Manufacturing Director,2,Married,12965,22308,4,Yes,20,1,Very High,3,27,2,2,3,2,0,2,8,23,2
43,0,Travel_Rarely,244,Human Resources,2,Bachelor,Life Sciences,0,Male,97,0,Entry Level,Human Resources,0,Single,3539,5033,0,No,13,0,Medium,0,10,5,1,9,7,1,8,1,18,1
34,0,Travel_Rarely,511,Sales,3,College,Life Sciences,2,Female,32,3,Junior Level,Sales Executive,0,Single,6029,25353,5,No,12,0,Low,0,6,3,1,2,2,2,2,6,15,2
21,1,Travel_Rarely,337,Sales,7,Below College,Marketing,0,Male,31,0,Entry Level,Sales Representative,1,Single,2679,4567,1,No,13,0,Medium,0,1,3,1,1,0,1,0,2,16,1
38,0,Travel_Rarely,1153,Research & Development,6,College,Other,2,Female,40,1,Entry Level,Laboratory Technician,2,Married,3702,16376,1,No,11,0,Medium,1,5,3,1,5,4,0,4,6,14,2
22,1,Travel_Rarely,1294,Research & Development,8,Below College,Medical,1,Female,79,0,Entry Level,Laboratory Technician,3,Married,2398,15999,1,Yes,17,0,High,0,1,6,1,1,0,0,0,5,23,2
31,0,Travel_Rarely,196,Sales,29,Master,Marketing,3,Female,91,1,Junior Level,Sales Executive,0,Married,5468,13402,1,No,14,0,Low,2,13,3,1,12,7,5,7,5,17,1
51,0,Travel_Rarely,942,Research & Development,3,Bachelor,Technical Degree,3,Female,53,0,Mid Level,Manager,2,Married,13116,22984,2,No,11,0,Very High,0,15,2,1,2,2,2,2,6,13,2
37,0,Travel_Rarely,589,Sales,9,College,Marketing,0,Male,46,1,Junior Level,Sales Executive,1,Married,4189,8800,1,No,14,0,Low,2,5,2,1,5,2,0,3,3,16,1
46,0,Travel_Rarely,734,Research & Development,2,Master,Medical,1,Male,46,0,Executive Level,Research Director,0,Divorced,19328,14218,7,Yes,17,0,High,1,24,3,1,2,1,2,2,2,20,0
36,0,Travel_Rarely,1383,Research & Development,10,Bachelor,Life Sciences,2,Male,90,0,Mid Level,Healthcare Representative,3,Married,8321,25949,7,Yes,13,0,Very High,1,15,1,1,12,8,5,7,6,14,2
44,1,Travel_Frequently,429,Research & Development,1,College,Medical,1,Male,99,0,Entry Level,Research Scientist,1,Divorced,2342,11092,1,Yes,12,0,High,3,6,2,2,5,3,2,3,4,14,1
37,0,Travel_Rarely,1239,Human Resources,8,College,Other,1,Male,89,0,Junior Level,Human Resources,1,Divorced,4071,12832,2,No,13,0,High,0,19,4,2,10,0,4,7,4,17,1
35,1,Travel_Rarely,303,Sales,27,Bachelor,Life Sciences,1,Male,84,0,Junior Level,Sales Executive,0,Single,5813,13492,1,Yes,18,0,Very High,0,10,2,1,10,7,7,7,2,20,1
33,0,Travel_Rarely,867,Research & Development,8,Master,Life Sciences,2,Male,90,2,Entry Level,Research Scientist,3,Married,3143,6076,6,No,19,0,Medium,1,14,1,1,10,8,7,6,8,20,1
28,0,Travel_Rarely,1181,Research & Development,1,Bachelor,Life Sciences,1,Male,82,0,Entry Level,Research Scientist,0,Married,2044,5531,1,No,11,0,High,1,5,6,3,5,3,0,3,4,17,1
39,0,Travel_Rarely,1253,Research & Development,10,Below College,Medical,1,Male,65,0,Mid Level,Research Director,2,Single,13464,7914,7,No,21,1,High,0,9,3,1,4,3,2,2,4,25,0
46,0,Non-Travel,849,Sales,26,College,Life Sciences,0,Male,98,1,Junior Level,Sales Executive,1,Single,7991,25166,8,No,15,0,High,0,6,3,1,2,2,2,2,3,18,2
40,0,Travel_Rarely,616,Research & Development,2,College,Life Sciences,1,Female,99,0,Entry Level,Laboratory Technician,3,Married,3377,25605,4,No,17,0,Very High,1,7,5,2,4,3,0,2,6,22,2
42,0,Travel_Rarely,1128,Research & Development,13,Bachelor,Medical,0,Male,95,2,Junior Level,Healthcare Representative,3,Married,5538,5696,5,No,18,0,High,2,10,2,2,0,0,0,0,7,20,1
35,0,Non-Travel,1180,Research & Development,2,College,Medical,0,Male,90,0,Junior Level,Manufacturing Director,0,Divorced,5762,24442,2,No,14,0,High,1,15,6,1,7,7,1,7,1,20,2
38,0,Non-Travel,1336,Human Resources,2,Bachelor,Human Resources,3,Male,100,0,Entry Level,Human Resources,1,Divorced,2592,7129,5,No,13,0,Very High,3,13,3,1,11,10,3,8,5,16,1
34,1,Travel_Frequently,234,Research & Development,9,Master,Life Sciences,2,Male,93,0,Junior Level,Laboratory Technician,3,Married,5346,6208,4,No,17,0,High,1,11,3,2,7,1,0,7,7,20,1
37,1,Travel_Rarely,370,Research & Development,10,Master,Medical,2,Male,58,0,Junior Level,Manufacturing Director,3,Single,4213,4992,1,No,15,0,Medium,0,10,4,0,10,3,0,8,5,19,1
39,0,Travel_Frequently,766,Sales,20,Bachelor,Life Sciences,1,Male,83,0,Junior Level,Sales Executive,0,Divorced,4127,19188,2,No,18,0,Very High,1,7,6,1,2,1,2,2,2,24,2
43,0,Non-Travel,343,Research & Development,9,Bachelor,Life Sciences,3,Male,52,0,Entry Level,Research Scientist,2,Single,2438,24978,4,No,13,0,High,0,7,2,2,3,2,1,2,7,15,2
41,0,Travel_Rarely,447,Research & Development,5,Bachelor,Life Sciences,0,Male,85,2,Junior Level,Healthcare Representative,1,Single,6870,15530,3,No,12,0,Low,0,11,3,0,3,2,1,2,3,15,2
41,0,Travel_Rarely,796,Sales,4,Below College,Marketing,1,Female,81,0,Mid Level,Sales Executive,2,Divorced,10447,26458,0,Yes,13,0,Very High,1,23,3,3,22,14,13,5,6,16,2
30,0,Travel_Rarely,1092,Research & Development,10,Bachelor,Medical,3,Female,64,0,Mid Level,Manufacturing Director,2,Single,9667,2739,9,No,14,0,Medium,0,9,3,1,7,7,0,2,6,17,1
26,1,Travel_Rarely,920,Human Resources,20,College,Medical,2,Female,69,0,Entry Level,Human Resources,1,Married,2148,6889,0,Yes,11,0,High,0,6,3,1,5,1,1,4,4,14,1
46,1,Travel_Rarely,261,Research & Development,21,College,Medical,2,Female,66,0,Junior Level,Healthcare Representative,1,Married,8926,10842,4,No,22,1,Very High,1,13,2,3,9,7,3,7,6,25,1
40,0,Travel_Rarely,1194,Research & Development,1,Bachelor,Life Sciences,1,Female,52,0,Junior Level,Healthcare Representative,0,Divorced,6513,9060,4,No,17,0,Very High,1,12,3,1,5,3,0,3,2,20,1
34,0,Travel_Rarely,810,Sales,8,College,Technical Degree,0,Male,92,2,Junior Level,Sales Executive,2,Married,6799,22128,1,No,21,1,High,2,10,5,1,10,8,4,8,5,27,2
58,0,Non-Travel,350,Sales,2,Bachelor,Medical,0,Male,52,0,Senior Level,Manager,1,Divorced,16291,22577,4,No,22,1,Very High,1,37,0,2,16,9,14,14,3,23,0
35,0,Travel_Rarely,185,Research & Development,23,Master,Medical,0,Male,91,3,Entry Level,Laboratory Technician,2,Married,2705,9696,0,No,16,0,Medium,1,6,2,3,5,4,0,3,8,18,1
47,0,Travel_Rarely,1001,Research & Development,4,Bachelor,Life Sciences,1,Female,92,1,Mid Level,Manufacturing Director,1,Divorced,10333,19271,8,Yes,12,0,High,1,28,4,1,22,11,14,10,4,16,2
40,0,Travel_Rarely,750,Research & Development,12,Bachelor,Life Sciences,0,Female,47,0,Junior Level,Healthcare Representative,3,Divorced,4448,10748,2,No,12,0,Medium,1,15,3,1,7,4,7,7,4,15,1
54,0,Travel_Rarely,431,Research & Development,7,Master,Medical,2,Female,68,0,Junior Level,Research Scientist,0,Married,6854,15696,4,No,15,0,Medium,1,14,2,2,7,1,1,7,4,17,2
31,0,Travel_Frequently,1125,Sales,7,Master,Marketing,3,Female,68,0,Mid Level,Sales Executive,3,Married,9637,8277,2,No,14,0,Very High,2,9,3,1,3,2,2,2,7,17,1
28,0,Travel_Rarely,1217,Research & Development,1,Bachelor,Medical,1,Female,67,0,Entry Level,Research Scientist,3,Married,3591,12719,1,No,25,1,High,1,3,3,1,3,2,1,2,5,29,1
38,0,Travel_Rarely,723,Sales,2,Master,Marketing,0,Female,77,3,Junior Level,Sales Representative,0,Married,5405,4244,2,Yes,20,1,Low,2,20,4,2,4,2,0,3,5,25,1
26,0,Travel_Rarely,572,Sales,10,Bachelor,Medical,1,Male,46,0,Junior Level,Sales Executive,0,Single,4684,9125,1,No,13,0,Low,0,5,4,1,5,3,1,2,2,17,1
58,0,Travel_Frequently,1216,Research & Development,15,Master,Life Sciences,3,Male,87,0,Senior Level,Research Director,2,Married,15787,21624,2,Yes,14,0,Medium,0,23,3,1,2,2,2,2,6,17,0
18,0,Non-Travel,1431,Research & Development,14,Bachelor,Medical,0,Female,33,0,Entry Level,Research Scientist,2,Single,1514,8018,1,No,16,0,High,0,0,4,0,0,0,0,0,2,20,1
31,1,Travel_Rarely,359,Human Resources,18,Doctor,Human Resources,2,Male,89,2,Entry Level,Human Resources,3,Married,2956,21495,0,No,17,0,High,0,2,4,1,1,0,0,0,8,21,2
29,1,Travel_Rarely,350,Human Resources,13,Bachelor,Human Resources,3,Male,56,1,Entry Level,Human Resources,3,Divorced,2335,3157,4,Yes,15,0,Very High,3,4,3,1,2,2,2,0,8,18,1
45,0,Non-Travel,589,Sales,2,Master,Life Sciences,1,Female,67,0,Junior Level,Sales Executive,2,Married,5154,19665,4,No,22,1,Medium,2,10,3,3,8,7,5,7,6,26,2
36,0,Travel_Rarely,430,Research & Development,2,Master,Other,2,Female,73,0,Junior Level,Research Scientist,1,Married,6962,19573,4,Yes,22,1,Very High,1,15,2,1,1,0,0,0,4,25,2
43,0,Travel_Frequently,1422,Sales,2,Master,Life Sciences,3,Male,92,0,Junior Level,Sales Executive,0,Married,5675,19246,1,No,20,1,High,1,7,5,1,7,7,7,7,4,26,2
27,0,Travel_Frequently,1297,Research & Development,5,College,Life Sciences,2,Female,53,0,Entry Level,Laboratory Technician,0,Single,2379,19826,0,Yes,14,0,High,0,6,3,2,5,4,0,2,4,17,2
29,0,Travel_Frequently,574,Research & Development,20,Below College,Medical,2,Male,40,0,Entry Level,Laboratory Technician,0,Married,3812,7003,1,No,13,0,Medium,0,11,3,3,11,8,3,10,5,16,1
32,0,Travel_Frequently,1318,Sales,10,Master,Marketing,2,Male,79,0,Junior Level,Sales Executive,0,Single,4648,26075,8,No,13,0,High,0,4,2,3,0,0,0,0,5,15,2
42,0,Non-Travel,355,Research & Development,10,Master,Technical Degree,1,Male,38,0,Entry Level,Research Scientist,2,Married,2936,6161,3,No,22,1,Medium,2,10,1,2,6,3,3,3,5,24,1
47,0,Travel_Rarely,207,Research & Development,9,Master,Life Sciences,0,Female,64,0,Entry Level,Laboratory Technician,2,Single,2105,5411,4,No,12,0,High,0,7,2,1,2,2,2,0,3,14,1
46,0,Travel_Rarely,706,Research & Development,2,College,Life Sciences,2,Male,82,0,Mid Level,Manufacturing Director,0,Divorced,8578,19989,3,No,14,0,High,1,12,4,2,9,8,4,7,4,18,2
28,0,Non-Travel,280,Human Resources,1,College,Life Sciences,1,Male,43,0,Entry Level,Human Resources,0,Divorced,2706,10494,1,No,15,0,Medium,1,3,2,1,3,2,2,2,2,17,1
29,0,Travel_Rarely,726,Research & Development,29,Below College,Life Sciences,2,Male,93,3,Junior Level,Healthcare Representative,2,Divorced,6384,21143,8,No,17,0,Very High,2,11,3,1,7,0,1,6,8,20,2
42,0,Travel_Rarely,1142,Research & Development,8,Bachelor,Life Sciences,2,Male,81,0,Entry Level,Laboratory Technician,2,Single,3968,13624,4,No,13,0,Very High,0,8,3,1,0,0,0,0,5,16,1
32,1,Travel_Rarely,414,Sales,2,Master,Marketing,1,Male,82,1,Junior Level,Sales Executive,1,Single,9907,26186,7,Yes,12,0,High,0,7,3,2,2,2,2,2,5,15,2
46,0,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,3,Female,45,2,Senior Level,Sales Executive,3,Divorced,13225,7739,2,No,12,0,Very High,1,25,5,1,19,17,2,8,9,17,0
27,0,Travel_Rarely,728,Sales,23,Below College,Medical,0,Female,36,1,Junior Level,Sales Representative,2,Married,3540,7018,1,No,21,1,Very High,1,9,5,1,9,8,5,8,4,27,1
29,0,Travel_Rarely,352,Human Resources,6,Below College,Medical,2,Male,87,1,Entry Level,Human Resources,1,Married,2804,15434,1,No,11,0,Very High,0,1,3,1,1,0,0,0,5,14,2
43,0,Travel_Rarely,823,Research & Development,6,Bachelor,Medical,3,Female,81,1,Executive Level,Manager,2,Married,19392,22539,7,No,13,0,Very High,0,21,2,1,16,12,6,14,7,15,0
48,0,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,2,Male,91,1,Executive Level,Research Director,1,Married,19665,13583,4,No,12,0,Very High,0,29,3,1,22,10,12,9,5,15,0
29,1,Travel_Frequently,459,Research & Development,24,College,Life Sciences,2,Male,73,1,Entry Level,Research Scientist,0,Single,2439,14753,1,Yes,24,1,Medium,0,1,3,2,1,0,1,0,5,28,2
46,1,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,1,Female,64,0,Mid Level,Sales Executive,1,Married,7314,14011,5,No,21,1,High,3,14,2,1,8,7,0,7,3,24,1
27,0,Travel_Frequently,1131,Research & Development,15,Bachelor,Life Sciences,2,Female,77,1,Entry Level,Research Scientist,3,Married,4774,23844,0,No,19,0,Very High,1,8,2,2,7,6,7,3,8,21,2
39,0,Travel_Rarely,835,Research & Development,19,Master,Other,2,Male,41,0,Junior Level,Research Scientist,0,Divorced,3902,5141,8,No,14,0,Medium,3,7,2,1,2,2,2,2,3,16,1
55,0,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,0,Male,98,1,Entry Level,Research Scientist,0,Married,2662,7975,8,No,20,1,Medium,1,19,2,3,5,2,0,4,4,23,1
28,0,Travel_Rarely,1172,Sales,3,Bachelor,Medical,0,Female,78,0,Entry Level,Sales Representative,1,Married,2856,3692,1,No,19,0,Very High,1,1,3,1,1,0,0,0,2,22,1
30,1,Travel_Rarely,945,Sales,9,Bachelor,Medical,0,Male,89,0,Entry Level,Sales Representative,0,Single,1081,16019,1,No,13,0,High,0,1,3,2,1,0,0,0,2,16,2
22,1,Travel_Rarely,391,Research & Development,7,Below College,Life Sciences,2,Male,75,0,Entry Level,Research Scientist,1,Single,2472,26092,1,Yes,23,1,Low,0,1,2,1,1,0,0,0,4,26,2
36,0,Travel_Rarely,1266,Sales,10,Master,Technical Degree,0,Female,63,1,Junior Level,Sales Executive,2,Married,5673,6060,1,Yes,13,0,Low,1,10,4,1,10,9,1,7,4,17,1
31,0,Travel_Rarely,311,Research & Development,20,Bachelor,Life Sciences,0,Male,89,0,Junior Level,Laboratory Technician,2,Divorced,4197,18624,1,No,11,0,Low,1,10,2,1,10,8,0,2,3,13,2
34,0,Travel_Rarely,1480,Sales,4,Bachelor,Life Sciences,1,Male,64,0,Mid Level,Sales Executive,0,Married,9713,24444,2,Yes,13,0,Very High,3,9,3,1,5,3,1,0,2,16,2
29,0,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,2,Male,59,0,Entry Level,Laboratory Technician,3,Single,2062,19384,3,No,14,0,Medium,0,11,2,1,3,2,1,2,6,16,2
37,0,Travel_Rarely,783,Research & Development,7,Master,Medical,2,Male,78,0,Junior Level,Research Scientist,3,Married,4284,13588,5,Yes,22,1,High,1,16,2,1,5,3,0,4,6,25,1
35,0,Travel_Rarely,219,Research & Development,16,College,Other,2,Female,44,1,Junior Level,Manufacturing Director,1,Married,4788,25388,0,Yes,11,0,Very High,0,4,2,1,3,2,0,2,5,13,2
45,0,Travel_Rarely,556,Research & Development,25,College,Life Sciences,0,Female,93,1,Junior Level,Manufacturing Director,0,Married,5906,23888,0,No,13,0,Very High,2,10,2,2,9,8,3,8,3,15,2
36,0,Travel_Frequently,1213,Human Resources,2,Below College,Human Resources,0,Male,94,1,Junior Level,Human Resources,0,Single,3886,4223,1,No,21,1,Very High,0,10,2,2,10,1,0,8,3,24,1
40,0,Travel_Rarely,1137,Research & Development,1,Master,Life Sciences,3,Male,98,0,Senior Level,Manager,3,Divorced,16823,18991,2,No,11,0,Low,1,22,3,1,19,7,11,16,7,14,0
26,0,Travel_Rarely,482,Research & Development,1,College,Life Sciences,0,Female,90,1,Entry Level,Research Scientist,2,Married,2933,14908,1,Yes,13,0,High,1,1,3,2,1,0,1,0,5,16,2
27,0,Travel_Rarely,511,Sales,2,College,Medical,3,Female,89,2,Junior Level,Sales Executive,2,Single,6500,26997,0,No,14,0,Medium,0,9,5,2,8,7,0,7,9,19,2
48,0,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,2,Female,58,0,Senior Level,Manager,0,Divorced,17174,2437,3,No,11,0,Medium,1,24,3,1,22,17,4,7,3,14,0
44,0,Travel_Rarely,170,Research & Development,1,Master,Life Sciences,0,Male,78,2,Junior Level,Healthcare Representative,3,Married,5033,9364,2,No,15,0,Very High,1,10,5,1,2,0,2,2,6,20,1
34,1,Non-Travel,967,Research & Development,16,Master,Technical Degree,2,Male,85,3,Entry Level,Research Scientist,3,Married,2307,14460,1,Yes,23,1,Medium,1,5,2,1,5,2,3,0,9,26,1
56,1,Travel_Rarely,1162,Research & Development,24,College,Life Sciences,3,Male,97,0,Entry Level,Laboratory Technician,0,Single,2587,10261,1,No,16,0,Very High,0,5,3,1,4,2,1,0,4,19,1
36,0,Travel_Rarely,335,Sales,17,College,Marketing,1,Male,33,1,Junior Level,Sales Executive,1,Married,5507,16822,2,No,16,0,High,2,12,1,0,4,2,1,3,3,17,2
41,0,Travel_Rarely,337,Sales,8,Bachelor,Marketing,1,Female,54,0,Junior Level,Sales Executive,1,Married,4393,26841,5,No,21,1,High,1,14,3,1,5,4,1,4,3,25,2
42,0,Travel_Rarely,1396,Research & Development,6,Bachelor,Medical,1,Male,83,0,Mid Level,Research Director,3,Married,13348,14842,9,No,13,0,Medium,1,18,3,3,13,7,5,7,7,16,0
31,0,Travel_Rarely,1079,Sales,10,College,Medical,1,Female,86,0,Junior Level,Sales Executive,0,Divorced,6583,20115,2,Yes,11,0,Very High,1,8,2,1,5,2,1,4,2,13,2
34,0,Travel_Rarely,735,Sales,3,Below College,Medical,2,Female,75,1,Junior Level,Sales Executive,0,Married,8103,16495,3,Yes,12,0,High,0,9,3,2,4,2,0,1,5,15,2
31,0,Travel_Rarely,471,Research & Development,4,Bachelor,Medical,3,Female,62,2,Entry Level,Laboratory Technician,2,Divorced,3978,16031,8,No,12,0,Medium,1,4,0,2,2,2,2,2,9,12,2
26,0,Travel_Frequently,1096,Research & Development,6,Bachelor,Other,1,Male,61,2,Entry Level,Laboratory Technician,0,Married,2544,7102,0,No,18,0,Low,1,8,3,1,7,7,7,7,4,21,1
45,0,Travel_Frequently,1297,Research & Development,1,Master,Medical,0,Male,44,0,Junior Level,Healthcare Representative,2,Single,5399,14511,4,No,12,0,High,0,12,3,1,4,2,0,3,3,15,2
33,0,Travel_Rarely,217,Sales,10,Master,Marketing,0,Male,43,0,Junior Level,Sales Executive,2,Single,5487,10410,1,No,14,0,Medium,0,10,2,2,10,4,0,9,4,16,1
28,0,Travel_Frequently,783,Sales,1,College,Life Sciences,1,Male,42,1,Junior Level,Sales Executive,0,Married,6834,19255,1,Yes,12,0,High,1,7,2,1,7,7,0,7,3,14,2
29,1,Travel_Frequently,746,Sales,24,Bachelor,Technical Degree,1,Male,45,2,Entry Level,Sales Representative,3,Single,1091,10642,1,No,17,0,Very High,0,1,3,1,1,0,0,0,7,20,1
39,0,Non-Travel,1251,Sales,21,Master,Life Sciences,3,Female,32,3,Junior Level,Sales Executive,2,Married,5736,3987,6,No,19,0,High,1,10,1,1,3,2,1,2,9,20,1
27,0,Travel_Rarely,1354,Research & Development,2,Master,Technical Degree,0,Male,41,0,Entry Level,Research Scientist,1,Married,2226,6073,1,No,11,0,High,1,6,3,2,5,3,1,2,3,14,1
34,0,Travel_Frequently,735,Research & Development,22,Master,Other,1,Male,86,1,Junior Level,Research Scientist,0,Married,5747,26496,1,Yes,15,0,Medium,0,16,3,1,15,10,6,11,3,18,2
28,1,Travel_Rarely,1475,Sales,13,College,Marketing,2,Female,84,0,Junior Level,Sales Executive,2,Single,9854,23352,3,Yes,11,0,Very High,0,6,0,1,2,0,2,2,5,11,2
47,0,Non-Travel,1169,Research & Development,14,Master,Technical Degree,1,Male,64,0,Junior Level,Research Scientist,1,Married,5467,2125,8,No,18,0,High,1,16,4,3,8,7,1,7,5,22,1
56,0,Travel_Rarely,1443,Sales,11,Doctor,Marketing,2,Female,89,1,Junior Level,Sales Executive,3,Married,5380,20328,4,No,16,0,High,1,6,3,1,0,0,0,0,7,19,2
39,0,Travel_Rarely,867,Research & Development,9,College,Medical,3,Male,87,0,Junior Level,Manufacturing Director,3,Married,5151,12315,1,No,25,1,Very High,1,10,3,1,10,0,7,9,7,29,1
